Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description,Ville,prix_m2,latitude,longitude
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/blanquefort-33/1860005,Achat :Maison / villa- Blanquefort - Gironde (33),Maison / villa,- Blanquefort - Gironde (33),637500,193.0,4,"Maison de plain-pied située dans un environnement calme et arboré, au sein du quartier Caychac à Blanquefort, en Gironde, à proximité de Bordeaux. Construite en 2012, elle bénéficie d'une bonne isolation thermique et d'un chauffage au sol. Elle offre trois chambres, chacune avec dressing et salle d'eau attenants, ainsi qu'un bureau. La pièce de vie actuelle avec cuisine ouverte d'environ 37 m² est complétée par une grande salle de plus de 55 m², modulable selon les besoins (activité professionnelle, extension de la pièce de vie, chambres supplémentaires etc.), avec un accès direct au jardin. L'ensemble des pièces, par des portes-fenêtres, s'ouvre sur un jardin verdoyant de plus de 3200 m². Stationnement aisé sur la parcelle. Maison lumineuse et confortable tournée vers l'extérieur",Blanquefort,3303.11,44.9088982,-0.6300363
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/eysines-33/1859403,Achat :Maison / villa- Eysines - Gironde (33),Maison / villa,- Eysines - Gironde (33),333200,91.0,3,"A VENDRE, Gironde, proche Bordeaux, EYSINES, quartier Migron, sur un terrain de 332 m², Maison des années 60 R+1 de 91.6 m² hab. env. composée :
RDC : Entrée 3.2 m², salon/salle à manger 27.2 m², cuisine 7.6 m², cellier 11.8 m², WC 1.3 m², garage attenant 20.7 m²
1er étage : Palier 2.1 m², 3 chambres (9.5 - 11.4 - 12 m²)salle d'eau avec WC 5.5 m²
Abri voiture
Isolation par l'extérieur récente
Chauffage au gaz de ville avec chaudière récente
Maison en bon état d'entretien",Eysines,3661.54,44.8854667,-0.6486943
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/creon-33/1703296,Achat :Maison / villa- Creon - Gironde (33),Maison / villa,- Creon - Gironde (33),229500,78.0,2,"Maison à Vendre à Créon (33670) en Gironde (33)
Au c?ur des commodités agréable maison mitoyenne d'environ 78 m² offrant une grande pièce de vie lumineuse avec cuisine ouverte 2 chambres avec placard un bureau ou chambre d'appoint une salle de bains et un garage attenant de 12 m².  joli jardin d'environ 300 m² avec terrasse. Très belle situation. Travaux de rafraichissement à prévoir.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr. Contactez notre office notarial pour obtenir de plus amples renseignements sur cette maison à vendre à Créon.",Creon,2942.31,44.7746764,-0.3482858
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/lege-cap-ferret-33/1756289,Achat :Maison / villa- Lege Cap Ferret - Gironde (33),Maison / villa,- Lege Cap Ferret - Gironde (33),598000,113.0,4,"A VENDRE, Gironde, Bassin d'Arcachon, LEGE CAP FERRET, Claouey, proche du centre, sur un terrain de 490 m², maison R+1 construite en 1988, 113.3 m² hab. env., composée :
RDC : Entrée 6.5 m², salon/salle à manger 35.8 m² avec cheminée et donnant sur une grande terrasse couverte, cuisine attenante de 12.2 m², dégagement, WC 1.6 m², chambre 9.2 m², salle d'eau 4.7 m², garage attenant de 18.9 m²
1er étage :  Palier 7 m², WC avec possibilité SDE 3.4 m², chambres (9.5 - 10.1 - 9.6 m²)
Maison en bon état d'entretien
TF : 1 311  euros",Lege Cap Ferret,5292.04,44.7951052,-1.1472098
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bordeaux-33/1723511,Achat :Appartement T3- Bordeaux - Gironde (33),Appartement T3,- Bordeaux - Gironde (33),228900,31.0,3,"Quartier Belcier, situé au cinquième étage sur six, en retrait de la circulation, dans un environnement piéton et calme bel appartement de type 3.
Il bénéficie du confort des normes BBC de 2012, date de sa construction, tout en étant tourné vers l'extérieur ; ses nombreuses baies orientées est, sud-est et sud-ouest le baignent de lumière naturelle.
La pièce de vie et la cuisine équipée totalisant 31m² sont prolongées par une très agréable et originale terrasse vitrée pouvant s'ouvrir !
Les chambres représentent environ 11m² chacune. On trouve également une large entrée, wc et salle de bains avec accès PMR.
Les arrêts de tramway C&D sont seulement à 100 mètres, accès rapide au centre de Bordeaux, gare à pied, commerces de proximité, aménagements sportifs, aire de jeu pour enfants, écoles
Un emplacement de stationnement sécurisé en rez-de-rue accessible depuis l'entrée de l'immeuble peut être proposé à la vente, en sus. Le chauffage est compris dans les charges de copropriété",Bordeaux,7383.87,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/bordeaux-33/1857931,Achat :Maison / villa- Bordeaux - Gironde (33),Maison / villa,- Bordeaux - Gironde (33),1149000,272.0,6,"Bordeaux - Quartier Saint-Seurin - demeure familiale
Dans un secteur recherché pour sa qualité de vie, à proximité immédiate des commerces, des transports et d'établissements scolaires réputés, belle maison en pierre du XIX siècle développant plus de 270 m² habitables.
Le séjour de 66 m², orienté ouest, s'ouvre par une vaste baie sur un jardin arboré de 400m². On trouve d'autre part une salle à manger & une vaste cuisine dinatoire, formant un ensemble convivial et lumineux complété d'un puits de jour central.
Réparti sur deux niveaux principaux, l'espace nuit offre six chambres, un bureau et quatre salles de bains / salles d'eau. Un potentiel non négligeable se découvre au niveau supérieur : un grenier aménageable !
Les prestations anciennes ont été préservées : hauteur sous plafond, parquet à bâton rompu, cheminées anciennes et volumes généreux.
En coeur de ville, le vaste jardin de plain-pied, rare dans ce secteur, confère à l'ensemble un charme particulier et une réelle qualité de vie.
Ligne de bus express vers la gare à moins d'une minute à pied.",Bordeaux,4224.26,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/arcachon-33/1857851,Achat :Appartement T4- Arcachon - Gironde (33),Appartement T4,- Arcachon - Gironde (33),1390000,129.0,4,"A ARCACHON - GIRONDE (33)
Superbe DUPLEX en 1ère ligne dans résidence de standing avec doubles terrasses
Lorsque vous entrez dans le séjour vous êtes happés par la vue sublime qui s'offre à vous.
Une exposition Sud avec une intimité qui vous permettra de profiter de vos terrasses en toute quiétude.
L'appartement permet d'héberger de la famille tout en préservant une intimité.
Domotique, matériaux de qualité, cuisine aménagée.
Parking cave
Dossier complet sur demande",Arcachon,10775.19,44.6616428,-1.1700018
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/pessac-33/1721135,Achat :Maison / villa- Pessac - Gironde (33),Maison / villa,- Pessac - Gironde (33),449900,130.0,4,"Maison à Vendre à Pessac (33600) en Gironde (33)
Découvrez cette maison de 130 m² située à Pessac, proche de la clinique mutualiste et du domaine universitaire. Elle comprend : un séjour salle à manger de 30m², une cuisine indépendante, 4 chambres, un bureau, une salle de bains et une salle d'eau.
Elle profite d'une belle parcelle de 407m² et d'un garage.
Les huisseries ont été changées en 2021 et l'isolation refaite en 2022 ce qui contribue à son bon classement énergétique pour cette maison de 1991.
La maison est située à proximité des commodités et du centre ville de Pessac. Les transports en commun, tram ou bus, sont très proches. Le supermarché à moins de 2mn en voiture.
Ce bien conviendra parfaitement à une famille.
Pour plus d'informations sur cette maison à vendre à Pessac, n'hésitez pas à contacter notre office notarial.
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr. Contactez notre office notarial pour obtenir de plus amples renseignements sur cette maison à vendre à Pessac.",Pessac,3460.77,44.805615,-0.6308396
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-aubin-de-medoc-33/1856929,Achat :Maison / villa- St Aubin De Medoc - Gironde (33),Maison / villa,- St Aubin De Medoc - Gironde (33),302150,67.0,2,"A VENDRE, Gironde, proche Bordeaux, SAINT AUBIN DE MEDOC, dans un secteur calme proche du centre, sur un terrain de 382 m², maison R + 1 de 2015, 67.4 m² habitable, composée :
Rez de chaussée : Entrée / salon - salle à manger / cuisine ouverte 30 m², baie vitrée sur terrasse et jardin, placards 1.2 m², WC 3.7 m², garage 19.7 m²
1er étage : Palier 2.3 m², Chambre 10.5 m², chambre 13.6 m², salle d'eau 5.8 m²
Cuisine aménagée + équipée
Charges annuel du lotissement (entretien espace vert) :  100  euros/an
TF : 1 300  euros env.",St Aubin De Medoc,4509.7,44.9134219,-0.7246734
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/bordeaux-33/1790500,Achat :Appartement T2- Bordeaux - Gironde (33),Appartement T2,- Bordeaux - Gironde (33),149006,31.0,2,"Quartier  Perrens, Pellegrin, dans une résidence sécurisée , un appartement de type T1 Bis  loué comprenant une place de parking  couverte et un cellier en RDC.
L'appartement est composé d'une entrée sur dégagement avec placard, d'un coin cuisine semi-équipée (réfrigérateur, plaques 2 feux) ouverte sur la pièce de vie de 20m² environ avec placard et donnant sur un grand balcon.
1 chambre, 1 salle de bain et WC.
Chauffage gaz individuel.
L'appartement a été entièrement repeint très récemment.
L'appartement est actuellement loué : 438.16 € hors charges.
Il est situé derrière l'hôpital Pellegrin, proche des écoles d'infirmières ...",Bordeaux,4806.65,44.841225,-0.5800364
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/libourne-33/1624807,Achat :Maison / villa- Libourne - Gironde (33),Maison / villa,- Libourne - Gironde (33),249000,159.0,7,"A VENDRE local professionnel et appartement LIBOURNE (33500), proximité centre, avec bonne visibilité, un local professionnel de 150 m² comprenant une salle d'attente, un bureau d'accueil, deux grands bureaux avec la  possibilité de moduler différemment l'espace, un appartement de 50 m² à rénover, un garage
libre de toute occupation
idéal profession médicale, local professionnel, investisseur...",Libourne,1566.04,44.9133742,-0.2427217
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/coutras-33/1855513,Achat :Appartement T2- Coutras - Gironde (33),Appartement T2,- Coutras - Gironde (33),120750,41.87,2,"Appartement à Vendre à Coutras (33230) en Gironde (33) de type 2, 41,87 m² hab, dans une résidence sécurisée, à proximité de commerces et de la gare, il est situé au rez-de-chaussée, il se compose d'une entrée avec placard, un séjour avec un coin cuisine aménagée et équipée, le séjour ouvre sur une terrasse privative, une chambre, une salle d'eau, un emplacement de parking sécurisé
double vitrage, climatisation réversible
l'appartement a été entièrement rénové en 2025 !
montant des charges annuelles de copropriété: 896  euros
nombre de lots : 96
La ville de Coutras se distingue par ses infrastructures, dont des installations sportives et des espaces verts, contribuant à une qualité de vie agréable. La proximité avec les axes routier, des transports en commun notamment de la gare, facilite les déplacements vers d'autres communes.
Pour plus d'informations sur cet appartement à vendre à Coutras, contactez notre office notarial pour obtenir de plus amples renseignements.",Coutras,2883.93,45.0407298,-0.1289533
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/loupes-33/1849326,Achat :Maison / villa- Loupes - Gironde (33),Maison / villa,- Loupes - Gironde (33),197600,70.0,3,"Maison à Vendre à Loupes (33370) en Gironde (33)
Entre Créon (33670) et Fargues Saint Hilaire (33370)  Maison d'environ 70 m² des années 1960 à rénover avec jardin d'environ 600 m². La maison offre aujourd'hui une cuisine un séjour 3 chambres une salle d'eau un grand cellier et un garage non attenant . La maison est déjà équipée d'une pompe à chaleur et d'un double vitrage. La maison est située au calme. Division parcellaire en cours.
Loupes est une commune qui bénéficie de plusieurs infrastructures locales, ainsi que des écoles et des commerces. La proximité avec les grands axes routiers permet un accès aisé aux villes environnantes tout en offrant un cadre de vie tranquille.",Loupes,2822.86,44.80475,-0.39407
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/carbon-blanc-33/1773471,Achat :Appartement T2- Carbon Blanc - Gironde (33),Appartement T2,- Carbon Blanc - Gironde (33),129875,36.21,2,"À vendre Carbon-Blanc ?EXCLUSIVITE - T2 avec jardin et parking ?
Dans la résidence Les Jardins d'Aragon construite en 2005,  appartement T2 de 36,21 m² en rez-de-chaussée, avec jardin privatif et place de parking.
Bonne exposition, environnement calme, gare à 500 m, commerces accessibles à proximité.
Idéal investisseur ou primo-accédant.
Consultez les risques liés au bien sur : www.georisques.gouv.fr",Carbon Blanc,3586.72,44.8937722,-0.50503
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/galgon-33/1725801,Achat :Maison / villa- Galgon - Gironde (33),Maison / villa,- Galgon - Gironde (33),389500,155.0,4,"Maison à Vendre à Galgon (33133) en Gironde (33), 10 min de LIBOURNE, sur 920 m² de terrain avec PISCINE, jolie maison pierre rénovée 155 m² hab comprenant un séjour 60 m², une cuisine aménagée (23,70 m²) ouverte sur séjour, un cellier, un wc à l'étage 4 chambres dont une avec salle d'eau, une salle de bains, wc,  une dépendance/atelier
Situation géographique idéale, située en retrait de la route et proche des commerces, services, école...
La configuration des espaces intérieurs et extérieurs  permettent une répartition fonctionnelle pour un usage quotidien et  pour recevoir
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr. Contactez notre office notarial pour obtenir de plus amples renseignements sur cette maison à vendre à Galgon.",Galgon,2512.9,44.9907477,-0.2723327
33,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-denis-de-pile-33/1849395,Achat :Maison / villa- St Denis De Pile - Gironde (33),Maison / villa,- St Denis De Pile - Gironde (33),349000,145.0,5,"Maison à Vendre à proximité de SAINT DENIS DE PILE (33910), sur la commune de Saint-Martin-de-Laye (33910) en Gironde (33), 20 min de LIBOURNE (33500), maison individuelle de type 6, en bon état d'une surface habitable de 145 m² sur 1550 m² de terrain avec piscine, elle se compose
- au rez-de-chaussée :
une entrée, un séjour de 38,4 m² ouvert sur belle terrasse côté piscine, une cuisine aménagée (13 m²), une buanderie, 2 chambres dont une suite parentale avec salle de bains (21,3 m², 14,7 m²), wc
- à l'étage : 3 chambres (10,6 m², 10,5 m², 10,7 m²), salle d'eau, wc
garage double 37 m², et atelier/annexe 37 m²
pompes à chaleur,  poêle à granulés,  aspiration centralisée
entretien très soigné de l'intérieur et de l'extérieur !
Contactez notre office notarial pour obtenir de plus amples renseignements sur cette maison à vendre à Saint-Martin-de-Laye.",St Denis De Pile,2406.9,44.9776426,-0.1988453
