Departement,URL,Titre,Type_Bien,Localisation,Prix,Surface_m2,Nb_Pieces,Description
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/vendargues-34/1867061,Achat :Maison / villa- Vendargues - Hérault (34),Maison / villa,- Vendargues - Hérault (34),380000,91.5,3,"Maison à vendre sur la commune de Vendargues, à proximité immédiate des communes de saint-Aunès, le Crès, Castries, Montpellier etc.
Maison récente, construite en 2009, dans un quartier calme et proche de tous commerces et commodités, école Andrée Cosso, accès autoroute etc.
Mitoyenne des deux côtés, la maison développe une surface habitable de 87 m² + 3.5 m² de local de rangements, sur une parcelle de terrain de 158 m². Traversante et exposée au Sud, elle se compose d’une entrée avec grand placard / buanderie, une pièce à vivre avec cuisine ouverte entièrement aménagée de 27 m², prolongée d’une terrasse et jardin à l’abri des regards, un cellier sous escalier et un WC indépendant. À l’étage, trois chambres avec placard (2 de 11m et une de 12 m²) une salle d’eau en excellent état et un WC Indépendant.
Très bon état d’entretien.
Climatisation réversible au RDC et à l’Etage. Menuiseries en double vitrage PVC ou aluminium avec volets roulants électriques. Cumulus thermodynamique récent.
Pas de garage mais un rangement de 3,5 m² ainsi que deux places de stationnement privatives.
Taxe foncière de 1364 euros.
Nos tarifs maximums :
Les honoraires de négociation se calculent par tranches cumulatives :
- 6 % TTC du prix du bien jusqu'à 150 000 Euros (net vendeur)
- et 3 % TTC au-dessus de ce montant
Minimum de 2000 euros quel que soit le prix de vente"
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/castelnau-le-lez-34/1867060,Achat :Maison / villa- Castelnau Le Lez - Hérault (34),Maison / villa,- Castelnau Le Lez - Hérault (34),450000,139.0,4,"Maison à vendre sur la commune de Castelnau le Lez (34170), proximité immédiate de Montpellier, Jacou, Le Crès.
Maison des années 1973, dans un lotissement résidentiel très calme, construite sur une parcelle de 450 m², à proximité de tous commerces, tramway, écoles.
Mitoyenne d’un seul côté par le garage, elle développe une surface habitable de 140 m² réparties sur deux niveaux et se compose en rez-de-chaussée d’une entrée, un salon et un séjour pouvant être réunis et offrir une surface de 40 m² environ de pièce à vivre, une cuisine indépendante de 12 m² permettant l’accès direct au garage de 30 m², une chambre avec placards et sa salle de bain attenante, un WC indépendant. À l’étage, quatre chambres (entre 11m² et 15m² pour la plus grande), une salle d’eau avec WC, un accès au grenier offrant une pièce supplémentaire.
Exposition sud-ouest, chauffage au gaz avec chaudière changée en 2009 et entretenue annuellement, toiture révisée, charpente traitée.
Des travaux de modernisation sont toutefois prévoir.
Taxe foncière 3840 euros.
Nos tarifs maximums :
Les honoraires de négociation se calculent par tranches cumulatives :
- 6 % TTC du prix du bien jusqu'à 150 000 Euros (net vendeur)
- et 3 % TTC au-dessus de ce montant
Minimum de 2000 euros quel que soit le prix de vente"
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/sussargues-34/1867059,Achat :Maison / villa- Sussargues - Hérault (34),Maison / villa,- Sussargues - Hérault (34),600000,171.0,5,"Maison à vendre sur la commune de Sussargues (34160), à proximité de Saint Génies des Mourgues, Castries, Vendargues etc.
Maison individuelle, construite en 1988 au sein d'un lotissement calme (en fond d'impasse) et boisé, sur une parcelle de 1 154 m² sans vis-à-vis offrant un cadre de vie privilégié.
Elle développe une surface habitable de 152 m² et se compose en rez-de-chaussée d’une spacieuse entrée permettant d’accéder au séjour cathédrale de 33 m², ainsi qu'à la cuisine, ouverte et entièrement équipée, donnant sur une terrasse face au jardin et à la piscine, deux chambres de 12 m² et 9 m², une salle de bain avec douche et baignoire de 7,6 m², un toilette indépendant. Ce niveau se voit compléter d’une buanderie et d’un garage de 18 m².
À l’étage, trois chambres supplémentaires (10m², 11.80m² et 12m²) ainsi qu’une mezzanine (12m²) offrant un bel espace bureau, une salle d’eau avec WC.
La maison est en très bon état d’entretien (toiture révisée et refaite par endroit), dispose d’une climatisation réversible au rez-de-chaussée et à l’étage. Elle bénéficie également de panneaux photovoltaïques et d'une dépendance d'une surface habitable de 20 m² supplémentaires pouvant servir de studio, bureau indépendant pour professions libérales, ou autres, selon vos besoins.
4 places de stationnement possibles dont 3 sur la parcelle.
Consommations électriques au réel : 1840 euros par an en moyenne
Tf : 2126 euros.
Nos tarifs maximums :
Les honoraires de négociation se calculent par tranches cumulatives :
- 6 % TTC du prix du bien jusqu'à 150 000 Euros (net vendeur)
- et 3 % TTC au-dessus de ce montant
Minimum de 2000 euros quel que soit le prix de vente"
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/castelnau-le-lez-34/1867058,Achat :Appartement T3- Castelnau Le Lez - Hérault (34),Appartement T3,- Castelnau Le Lez - Hérault (34),200000,75.81,2,"Appartement à vendre Résidence LES MANDROUS, à Castelnau le lez (34170), à proximité de Montpellier.
Appartement T3 (possibilité T4) à vendre, dans une résidence sécurisée des années 1965, à 250m de l'arrêt de tram Clairval et à proximité de tous commerces, écoles et commodités.
Traversant, il se situe en premier étage (sans ascenseur) et se compose d'une entrée, une cuisine indépendante de 9 m² avec cellier attenant, un salon / séjour de 24 m² exposé Sud et donnant sur balcon de 3.88 m², un coin nuit avec 2 chambres de 13.40 m² et 9.93 m², une salle de bain et un WC indépendant. Nombreux rangements.
Toutes les fenêtres sont en double vitrage PVC + volets roulants dont une partie électriques.
Chauffage individuel au gaz de ville avec chaudière régulièrement entretenue.
Stationnement libre au sein de la copropriété.
Des travaux sont à prévoir (électricité, cuisine, salle de bain, etc.).
Taxe foncière environ 1750 euros.
Charges de copropriété : environ 80 euros par mois
Pas de procédure en cours.
Lot de copropriété : 135 lots principaux
Nos tarifs maximums :
Les honoraires de négociation se calculent par tranches cumulatives :
- 6 % TTC du prix du bien jusqu'à 150 000 Euros (net vendeur)
- et 3 % TTC au-dessus de ce montant
Minimum de 2000 euros quel que soit le prix de vente"
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-gely-du-fesc-34/1598831,Achat :Maison / villa- St Gely Du Fesc - Hérault (34),Maison / villa,- St Gely Du Fesc - Hérault (34),529500,111.0,3,"Maison à vendre sur la commune de Saint-Gély-du-Fesc (34980), à proximité de Montpellier, Saint clément de Rivière etc.
Maison des années 1981, dans quartier calme et proche du centre, sur belle parcelle de 1 303m² avec piscine.
De plain-pied, elle développe une surface de 111 m² habitables et se compose d'une entrée avec rangements, un WC séparé, un salon/séjour de 40 m² avec triple exposition sud-est / sud-ouest, une cuisine séparée de 15 m², un coin nuit avec 3 chambres (11m², 11m² et 10m²) et une salle de bain.
Un grand sous-sol accessible depuis la maison avec garage, atelier, cave, d'une surface globale de 110 m² environ.
Chauffage électrique, Cumulus récent, toiture révisée, fenêtres en double vitrage bois etc.
Taxe foncière de 2021 euros.
Prévoir travaux de modernisation (cuisine, électricité, salle de bain etc.)
Nos tarifs maximums :
Les honoraires de négociation se calculent par tranches cumulatives :
- 6 % TTC du prix du bien jusqu'à 150 000 Euros (net vendeur)
- et 3 % TTC au-dessus de ce montant
Minimum de 2000 euros quel que soit le prix de vente"
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/la-grande-motte-34/1856827,Achat :Appartement T2- La Grande Motte - Hérault (34),Appartement T2,- La Grande Motte - Hérault (34),218400,33.21,1,"APPARTEMENT  T2 A VENDRE, QUARTIER LA MOTTE DU COUCHANT, A LA GRANDE MOTTE,
DANS UNE RÉSIDENCE SÉCURISÉE, A PROXIMITÉ IMMÉDIATE DE LA PLAGE ET D'UN CENTRE COMMERCIAL :
Hall d'entrée avec un grand placard aménagé, la cuisine ouverte sur séjour d'une superficie de 13.93m2 avec 1 climatisation réversible (installation récente) et donnant accès sur le balcon de 11.88m2 + 2 stores manuels, 1 grande chambre de 12.64m2 avec grand placard aménagé, et donnant également sur le balcon, 1 SDE récente, wc.
1 cellier en face de l'ascenseur, 1 place de parking privatif.
BON ÉTAT
A VISITER IMMÉDIATEMENT"
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/montpellier-34/1759025,Achat :Appartement T3- Montpellier - Hérault (34),Appartement T3,- Montpellier - Hérault (34),139000,59.02,2,"À VENDRE entre le quartier des Cévennes et Agriculture, rue des Rièges, proche de l'Institut National de Recherche Agronomique, cet appartement de type T3 avec une terrasse et une grande cave privative.
Situé au premier étage sans ascenseur, avec une terrasse, l'appartement possède du double vitrage et l'électricité refaite. La cuisine et la salle de bains sont à rafrâichir pour être prêt à y habiter ou à le louer.
Composé d'une entrée avec un grand placard, un séjour ouvert sur la terrasse, une cuisine avec également un accès sur la terrasse, deux chambres dont une avec placard, une salle de bains et wc séparés.
Le stationnement est libre dans la résidence.
Possibilité de louer non meublé à 802€ HC + 88€ de charges ou en meublé 860€ HC + 88€ de charges.
Taxe foncière 1367€.
Proche des bus et des écoles. Accès A750 et tramway à 15 min, centre ville en 15min à vélo."
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/st-martin-de-londres-34/1792406,Achat :Maison / villa- St Martin De Londres - Hérault (34),Maison / villa,- St Martin De Londres - Hérault (34),397200,120.0,4,"Sur les hauteurs de la commune de Saint-Martin-de-Londres, maison de 120m² avec vue sur le Pic Saint-Loup. En rez-de-chaussée, elle se compose d'une entrée, un salon/séjour, une cuisine, deux chambres, un bureau, une salle d'eau, un WC, une buanderie et un garage. A l'étage, deux chambres, un dressing, une salle d'eau et un WC. Fenêtres simple vitrage bois, volets bois ; chauffage électrique et climatisation réversible."
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/mauguio-34/1731563,Achat :Appartement T2- Mauguio - Hérault (34),Appartement T2,- Mauguio - Hérault (34),296320,45.23,1,"CARNON-Plage, appartement de type 2 avec pleine vue mer, situé au second et dernier étage (sans ascenseur) d'une petite copropriété, comprenant un hall d'entére, un WC, une salle de bains, un séjour avec un coin cuisine, placards, un ""coin nuit"" avec placards (8m² environ); terrasse de 8 m². L'appartement est vendu avec une place de parking dans le garage fermé de la résidence. ""Rafraichissements"" à prévoir. Immeuble en copropriété: 34 lots; charges trimestrielles: 167 € environ."
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/montpellier-34/1780759,Achat :Maison / villa- Montpellier - Hérault (34),Maison / villa,- Montpellier - Hérault (34),522900,180.0,7,"A MONTPELLIER (34090), dans le quartier ""d'Hôpitaux - Facultés"", au 85 rue des Contes Provençaux, une vaste maison d'une superficie de 180 m², comprenant huit pièces et plus particulièrement un séjour, sept chambres, une salle-de-bains, une salle-d'eau, une cuisine indépendante, deux wc, un garage et une piscine.
Vous apprécierez la situation géographique de la maison qui se trouve dans le quartier résidentiel ""d'Hôpitaux - Facultés"". Au calme, la maison bénéficie d'une belle luminosité et ne souffre d'aucun vis-à-vis. Elle offre de vastes volumes avec notamment son séjour ouvrant sur le  jardin et la piscine. Au rez-de-chaussée la maison dispose d'une chambre qui pourrait être utilisée comme un bureau pour réaliser du télétravail. A l'étage, il existe six chambres dont une suite parentale. La maison est équipée du double vitrage et de volets roulants électriques. La maison dispose d'un garage et d'une buanderie. Elle est édifiée sur un vide sanitaire utilisé comme une cave. Son jardin est plat, clos et arboré. Il est possible de stationner plusieurs véhicules sur la parcelle.
Une maison à rénover selon vos envies pour en profiter en famille et entre amis."
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/montpellier-34/1815887,Achat :Appartement T1- Montpellier - Hérault (34),Appartement T1,- Montpellier - Hérault (34),92000,18.17,1,"A VENDRE sur MONTPELLIER, quartier Millénaire
Studio avec terrasse en rez-de-chaussée, vendu loué en bail non-meublé depuis le 27/09/2024, situé rue Denis Papin, dans une résidence bien entretenue.
En bon état, exposé Est, il se compose d'une entrée avec coin cuisine, salle d'eau avec WC, ainsi qu'une pièce principale donnant sur la terrasse.
Vendu avec un parking en sous-sol.
A proximité quasi-imédiate du nouveau bus-tram permettant un accès facilité au centre-ville de Montpellier.
Eau chaude et chauffage électriques individuels.
Prix du loyer 399€ hors charges + 41€ de charges locatives.
Charges propriétaire totales de 582,20€/an.
Taxe foncière de 841€/an dont 172€ de TOM."
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/maison/cruzy-34/1790626,Achat :Maison / villa- Cruzy - Hérault (34),Maison / villa,- Cruzy - Hérault (34),59200,97.0,3,"Vente d'une maison de village élevée de deux étages sur rez-de-chaussée, à rénover comprenant :
Au rez-de-chaussée: Un entrée, un dégagement, un séjour, un WC, une cuisine, une cave .
Au premier : un dégagement, une salle de bains, un cellier, deux chambres.
Au second : un dégagement, une chambre, un grenier.
Toiture à refaire, bien à rénover.
Visite virtuelle ; https://tour.previsite.com/p/SOQRATE/34062-930"
34,https://www.immobilier.notaires.fr/fr/annonce-immo/vente/appartement/mauguio-34/1539896,Achat :Appartement T1- Mauguio - Hérault (34),Appartement T1,- Mauguio - Hérault (34),75000,23.52,1,"MAUGUIO-CARNON studio à vendre.
RESIDENCE AGUYLENE GOELIA
Proche des commerces et de la plage.
Dans une résidence sécurisée avec ascenseur, soumise au statut de la copropriété.
Le studio est loué par bail commercial meublé, depuis le 1er novembre 2013, renouvelé par tacite reconduction.
Les loyers encaissés par trimestre sont de l'ordre de 880 € env., dont charges de copropriété de 400 € env. (sauf charges exceptionnelles).
Se situant au 1er étage sur 2, d'une superficie Loi Carrez de 23,52 m² se compose comme suit :
Entrée, salle de bains avec WC et séjour avec deux lits superposés donnant accès à une terrasse exposé SUD.
Une piscine commune à la résidence vient agrémenter le bien.
Chauffage électrique.
Classe énergie : D DPE du 07/11/2022
Classe climat : C GES du 07/11/2022
Montant estimé des dépenses annuelles d'énergie pour un usage standard : entre 390 € et 600 € (année de référence 2021).
Les informations sur les risques auxquels ce bien est exposé sont disponibles sur le site Géorisques : www.georisques.gouv.fr
Montant : 75 000 € TTC,
dont prix de vente : 70 000 € TTC, dont honoraires de négociation 5.000 € TTC, charge acquéreur.
Ref 013/509"
